Smiles,Nr. of heavy atoms,mols,Formal Charge,Nr_of_wildcards
*c1cn2c(ccc3c(C)cc(*)nc32)n1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc159b60>,0,2
*c1cc2c(cc(F)c3c(F)c(F)cc(F)c32)nc1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc158f20>,0,2
*c1cc(*)c2c(cc(F)c3c(F)c(F)cc(F)c32)n1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc158c10>,0,2
*c1ccc(-[n+]2[n-]oc(=O)c2*)cc1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16cac0>,0,2
*c1cc(*)c2c(c1)C1(NCCC13[S+]=C([S-])NC3=O)C(=O)N2C,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16eb90>,0,2
*c1ccc(*)[n+](N=C([O-])c2ccccc2)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16c270>,0,2
*c1ccc[n+](N=C([O-])c2ccccc2*)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16d150>,0,2
*c1cc(*)c2ccc(=O)n(C)c2c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16e3b0>,0,2
*c1ccc2c(*)cc(=O)n(C)c2c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16e880>,0,2
*c1cccc2c1c(*)cc(=O)n2C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc181d90>,0,2
*c1cc(*)c2c(c1)C1OC1(C)C21NC(C)(C)CO1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1a5150>,0,2
*c1c(Br)cc2c(c1*)OC1(CCCO1)CC2OC,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1a5c40>,0,2
*c1cc(*)n(C)n1,6,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1a43c0>,0,2
*c1ccc2c(c1*)C(=O)C(S(C)(=O)=O)(S(C)(=O)=O)CCC2,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1a7140>,0,2
*C1=C2c3c(*)cccc3C(C)C2OC1=O,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1ee880>,0,2
*c1cc(*)c2c(c1)C(C)C1OC(=O)C=C21,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc2100b0>,0,2
*C1=C(c2sc3ccsc3c2*)[S+]=C2C=CS(=O)([O-])=C21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1dd1c0>,0,2
*C1=CC2=[S+]C(c3sc4ccsc4c3*)=CC2=S1(=O)[O-],18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1dda10>,0,2
*c1cc(Cl)c(Cl)cc1N=Cc1c(O)ccc2cccc(*)c12,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1dc2e0>,0,2
*c1cc(O)c(C=Nc2ccc(Cl)c(Cl)c2)c2c(*)cccc12,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1dc5f0>,0,2
*c1ccc2c(c1*)CC1C2=CC2(OCC(C)(C)CO2)C1C=O,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1dc740>,0,2
*c1cc(*)c2c(c1)CC1C2=CC2(OCC(C)(C)CO2)C1C=O,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1df990>,0,2
*C(=O)C1=C(c2ccc(*)cc2)c2ccccc2C(=O)C1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1f97e0>,0,2
*c1ccc(C2=C(C=O)CC(=O)c3cc(*)ccc32)cc1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1fac70>,0,2
*c1cc(*)c2c(c1)C1([N-]C3=[S+]CCN3C(N)=C1C#N)C(=O)N2,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1f8510>,0,2
*c1cc2c(c(*)c1Br)C(C1CCC1)CC(=O)O2,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc204040>,0,2
*c1cc(C)cc(*)c1[SiH2]Nc1ccc(F)cc1F,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc206ff0>,0,2
*c1c(C)ccc(S(=O)(=O)ONC=O)c1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc2062d0>,0,2
*c1cc2c(c(*)c1Cl)CC(C(=C)CC=O)C2=O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc205e70>,0,2
*c1ccc2c(c1)c(=O)nc(*)n2C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc206490>,0,2
*c1cccc2c(=O)nc(*)n(C)c12,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc204970>,0,2
*c1cc(C=Nc2c(C)n(C)n(*)c2=O)sc1Cl,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc204b30>,0,2
*C(=NNC(=O)CCO)c1cccc(*)c1O,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc2059a0>,0,2
*c1ccc(C=NNC(=O)CCO)c(O)c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc20a960>,0,2
*c1ccc(*)c([Si](C)(C)C(C)C=C)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc208740>,0,2
*c1ccc([Si](C)(C)C(C)C=C)c(*)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc208190>,0,2
*c1cc2c3c(c(*)ccc3c1)[NH2+]C2C1=C([O-])OC(C)(C)OC1=O,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc209700>,0,2
*c1cc2c3c(ccc(*)c3c1)[NH2+]C2C1=C([O-])OC(C)(C)OC1=O,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc20a570>,0,2
*c1ccc(C(=S)C2(C)CCCCC2)cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc223530>,0,2
*c1cc(*)cc(C(=S)C2(C)CCCCC2)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc221e00>,0,2
*c1ccc2c(c1)C(=O)C(O)(CC=O)c1c(*)cccc1-2,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc223d10>,0,2
*c1ccc2c(c1)-c1cccc(*)c1C(O)(CC=O)C2=O,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc21d2a0>,0,2
*c1cc(Br)c(*)n1S(=O)(=O)c1ccc(C)cc1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc21ed50>,0,2
*c1c(*)c2cc(C)ccn2c1Cl,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc21dbd0>,0,2
*c1ccc(C=Nc2ccccc2)c(*)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc2346d0>,0,2
*c1ccc(C=Nc2ccccc2*)cc1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc2360a0>,0,2
*c1ccccc1C=Nc1ccccc1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc041540>,0,2
*c1cccc(*)c1C=Nc1ccccc1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc040dd0>,0,2
*c1ccc2c(c1*)C(=O)C1(CCC3CCCN31)C2=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc051150>,0,2
*c1cnnn1*,5,<rdkit.Chem.rdchem.Mol object at 0x7f73bc0507b0>,0,2
*c1ccc(C)c(*)c1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73bc0533e0>,0,2
*c1ccc(C)cc1*,7,<rdkit.Chem.rdchem.Mol object at 0x7f73bc050c10>,0,2
*c1ccc(*)c(C)c1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73bc050740>,0,2
*c1cccc(*)c1C1=NC(C)(C)C2CCC(C)(Br)C(C2)O1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc064200>,0,2
*c1ccc(C2=NC(C)(C)C3CCC(C)(Br)C(C3)O2)c(*)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc066420>,0,2
*c1cccc(-[n+]2noc([O-])c2*)c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc0643c0>,0,2
*c1ccccc1-[n+]1noc([O-])c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc067990>,0,2
*c1nc2ccccc2c(*)[n+]1[O-],11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc05d310>,0,2
*c1ccc2c(*)[n+]([O-])cnc2c1,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc05c270>,0,2
*c1ccc2c(c1*)C(C)(C)C13SSC(C)(C(=O)N21)N(C)C3=O,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc05d0e0>,0,2
*c1ccc(*)c(S(=O)(=O)NN=C(C)C)c1[N+](=O)[O-],17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc05c6d0>,0,2
*c1cccc(*)c1NP=C([Si](C)(C)C(C)C)[Si](C)(C)C(C)C,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc05f140>,0,2
*c1cc2c3c(cccc3c1)OB(c1c(F)ccc(*)c1F)O2,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc05dd20>,0,2
*c1ccc(F)c(B2Oc3cccc4c(*)ccc(c34)O2)c1F,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc05c660>,0,2
*c1cc(C#N)n(*)c1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73bc074b30>,0,2
*c1cc(*)c2c(c1)C1C=CC2C2CC12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc075c40>,0,2
*c1cc(*)c2c(c1)C1CCC(CO2)S1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc074200>,0,2
*c1nc(N)c2ccc(Cl)cc2c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc075a80>,0,2
*c1cc(C(N)=S)cc(*)n1,9,<rdkit.Chem.rdchem.Mol object at 0x7f73bc081a10>,0,2
*c1cccc(P2=CC(C)=C(C)C=2C=O)c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc081b60>,0,2
*c1ccc(*)c(P2=CC(C)=C(C)C=2C=O)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc080d60>,0,2
*c1cc(*)c2c(n1)Cc1ccccc1-2,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc0800b0>,0,2
*c1cc2c(nc1*)Cc1ccccc1-2,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc082ea0>,0,2
*c1cnc2c(c1*)-c1ccccc1C2,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc080660>,0,2
*c1cccc([P-](#[S+])(CC)[P-](#[S+])(CC)c2ccccc2)c1*,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc950820>,0,2
*c1cccc(*)c1[P-](#[S+])(CC)[P-](#[S+])(CC)c1ccccc1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc951770>,0,2
*c1ccn(S(=O)(=O)c2ccc(C)cc2)c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc951fc0>,0,2
*c1cc(*)n(S(=O)(=O)c2ccc(C)cc2)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc951700>,0,2
*c1cn(S(=O)(=O)c2ccc(C)cc2)cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc951620>,0,2
*c1cccc(S(=O)(=O)C2CC(C)C2)c1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc951cb0>,0,2
*c1cccc(*)c1S(=O)(=O)C1CC(C)C1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc9525e0>,0,2
*c1ccccc1C=Cn1nnnc1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc950eb0>,0,2
*c1cccc(C=Cn2nnnc2*)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc950430>,0,2
*c1cc(*)cc(S(=O)(=O)C(CO)C(C)C(C)C)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc9b5770>,0,2
*c1ccc(*)c(S(=O)(=O)C(CO)C(C)C(C)C)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc9b50e0>,0,2
*C1=C2C=CC3=C(C(=CC=C1)C2)C(OC)=C(c1ccccc1*)C3,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc9b74c0>,0,2
*C1=CC2=C(C3=CC=CC=C1C3)C(OC)=C(c1ccccc1*)C2,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc9b4190>,0,2
*c1cc(*)c2c(c1)C1CCC2C1,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc9b7840>,0,2
*c1ccc2c(c1)c1ccc(*)c3c1c1c(cccc21)C1OC31,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc9b6880>,0,2
*c1cc2c3c(c1)c1ccccc1c1ccc(*)c(c13)C1OC21,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc9b7e60>,0,2
*c1cc(*)c2ccc(O)c(C=Nc3ccccc3N)c2c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73be760c10>,0,2
*C(=Nc1ccccc1N)c1c(O)ccc2ccc(*)cc12,20,<rdkit.Chem.rdchem.Mol object at 0x7f73be761620>,0,2
*c1cc(*)c2c(c1)C(C)C([N+](=O)[O-])CO2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73be7621f0>,0,2
*C(=O)C1=C(C)N=C2c3cc(*)ccc3C(=O)C2(Br)C1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73be7622d0>,0,2
*c1cc(*)c2c(c1)C1=NC(C)=C(C=O)CC1(Br)C2=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73be762c00>,0,2
*c1cc(*)c2c(c1)C(=O)C1=C(CCO1)C2=O,15,<rdkit.Chem.rdchem.Mol object at 0x7f73be765000>,0,2
*c1ccc2c(c1)C(=O)c1c(*)ccc3c1C2=NCC3,18,<rdkit.Chem.rdchem.Mol object at 0x7f73be765e00>,0,2
*c1ccc2c(c1)C(=O)c1cc(*)cc3c1C2=NCC3,18,<rdkit.Chem.rdchem.Mol object at 0x7f73be766260>,0,2
*c1ccc2c(c1)C(=O)c1ccc(*)c3c1C2=NCC3,18,<rdkit.Chem.rdchem.Mol object at 0x7f73be7659a0>,0,2
*c1cc2c3c(c1*)C(=O)c1ccccc1C3=NCC2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73be7662d0>,0,2
*c1cc(*)c2c3c1CCN=C3c1ccccc1C2=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73be7643c0>,0,2
*c1cc2c3c(c1*)CCN=C3c1ccccc1C2=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73be764f90>,0,2
*c1ccc(S(=O)(=NCC(=C)C=O)c2ccccc2)cc1*,20,<rdkit.Chem.rdchem.Mol object at 0x7f73be766650>,0,2
*c1ccc(*)c(S(=O)(=NCC(=C)C=O)c2ccccc2)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73be7658c0>,0,2
*c1cc2c(cc1*)NCC(Br)=C2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73be764c80>,0,2
*c1cc(*)c2c(c1)NCC(Br)=C2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73be765af0>,0,2
*c1cc(*)c2ccccc2c1[Se]C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7ff8430>,0,2
*c1ccc2cccc(*)c2c1[Se]C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7ff9230>,0,2
*c1cccc2[nH]c3ccc(C)c(*)c3c12,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f28890>,0,2
*c1cc2[nH]c3cccc(*)c3c2cc1C,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f29d90>,0,2
*c1c([Se]c2ccc(-c3ccco3)[se]2)[se]c(-c2ccco2)c1*,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f29690>,0,2
*c1ccoc1-c1cc(*)c([Se]c2ccc(-c3ccco3)[se]2)[se]1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f291c0>,0,2
*c1cc(*)c2c(c1)C(=O)NC13[N-]C1N=[N+]23,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f287b0>,0,2
*c1cc(Br)c(*)c([S+]([O-])c2ccc(C)cc2)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f2a030>,0,2
*c1cc2c(cc1*)C(=O)OCC2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f2a730>,0,2
*c1cc(*)c2c(c1)NB(B1Nc3ccccc3N1)N2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6cdd0>,0,2
*c1cccc2c1NB(B1Nc3cccc(*)c3N1)N2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6e650>,0,2
*C#Cc1cc(N)c(C#C)cc1*,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6d930>,0,2
*c1c(C#C)cc(N)c(C#C)c1*,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6c9e0>,0,2
*c1ccc2c(c1*)C13CCC4(C=O)COC2CC41N(C)C(=O)C3,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6d3f0>,0,2
*c1ccc2cn(*)nc2c1,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6f5a0>,0,2
*c1cccc2cn(*)nc12,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6c510>,0,2
*c1ccc2c[nH]nc2c1*,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6d850>,0,2
*c1cc(*)c2c(=O)oc(=O)n(C)c2n1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f6e6c0>,0,2
*c1ccc(N=Cc2ccc(O)cc2*)cc1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f85380>,0,2
*c1cc2c(cc1*)C(O)(C(C)(C)C=O)C(=O)N2,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f85620>,0,2
*c1cc(*)c(C#N)c(Cl)n1,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f843c0>,0,2
*c1ccc([P-]2(#[O+])OCC(C)CO2)cc1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f87c30>,0,2
*c1cccc([P-]2(#[O+])OCC(C)CO2)c1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f85c40>,0,2
*c1cc2c(cc1*)C(CO)NCC2,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f86260>,0,2
*c1oc(=O)c(*)c2c1CNCC2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f93b50>,0,2
*c1cccc2c1c(*)c1n2Cc2ccccc2-1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f904a0>,0,2
*c1ccc2c(c1)c(*)c1n2Cc2ccccc2-1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f90040>,0,2
*c1ccc2c(c1*)NC(=O)C2(C)c1ccccc1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f93920>,0,2
*c1cc(*)c2c(c1)C1c3ccccc3OC1(C)O2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f912a0>,0,2
*c1ccc2c(c1*)C1c3ccccc3OC1(C)O2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f90820>,0,2
*c1ccc(*)c2c1OC1(C)Oc3ccccc3C21,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f92a40>,0,2
*c1cc2c(cc1*)N(C)C(=S)C2C1C(=S)N(C)c2ccccc21,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7f92650>,0,2
*c1ccc2ccc3c(*)ccc4ccc1c2c43,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7fde7a0>,0,2
*c1[se]c2cc3c([Se]C)c(*)[se]c3cc2c1[Se]C,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7fdd380>,0,2
*c1cc(F)c(*)c2c1C1CCC23CCCC32CCNC12,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7fdc510>,0,2
*c1ccc(*)c(C2=CC(=C([O-])S)[S+]=N2)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7fdc270>,0,2
*c1ccc(C2=CC(=C([O-])S)[S+]=N2)c(*)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7fddaf0>,0,2
*c1nn(*)c2c1oc(=O)c1ccccc12,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7fdf140>,0,2
*c1ccc2c(c1)-c1cccc(*)c1C21C2CCCC21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7fdc350>,0,2
*c1ccc2c(c1)-c1ccc(*)cc1C21C2CCCC21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bc740>,0,2
*c1cc([N+](=O)[O-])c(*)cc1NN=C(C=O)c1ccccn1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bd850>,0,2
*c1cccc(C(C=O)=NNc2ccc([N+](=O)[O-])cc2*)n1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bfae0>,0,2
*c1cc(*)c2c(c1)C(O[Si](C)(C)C(C)(C)C)C(C)N2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bc4a0>,0,2
*c1c(C)c(*)c(C)c(N=C(N)N(C)C)c1C,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bc970>,0,2
*C1=CC2=C(c3ccc(*)cc3)c3ccc(Cl)n3[B-](F)(F)[N+]2=C1Cl,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1be570>,0,2
*C1=CC(Cl)=[N+]2C1=C(c1ccc(*)cc1)c1ccc(Cl)n1[B-]2(F)F,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bde00>,0,2
*c1nc2c(Cl)cccc2n1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bf140>,0,2
*c1c2c(nc3c(*)cccc13)C1CC(Br)C(=O)C(C2)C1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bd540>,0,2
*c1ccc2nc3c(c(*)c2c1)CC1CC3CC(Br)C1=O,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1bde70>,0,2
*c1cccc(*)c1C1=NC(=O)OC12C(=O)N(C)c1ccccc12,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16b1b0>,0,2
*c1ccc(C2=NC(=O)OC23C(=O)N(C)c2ccccc23)c(*)c1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16ad50>,0,2
*c1cc(O)c2c(c1*)OC(C)(C)C1CC=C(C)CC21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc169460>,0,2
*c1ccc2c(c1)[s+]c([O-])n2*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16a030>,0,2
*c1cc(*)c2c(c1)oc1cc(C)oc(=O)c12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc168dd0>,0,2
*c1cc2oc3cc(C)oc(=O)c3c2cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc168eb0>,0,2
*c1cc(*)c2c(c1)N(C)C(=O)C2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1689e0>,0,2
*c1cc2c(cc1*)C(O)(C(C)C=O)C(=O)N(C)C2=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16b450>,0,2
*c1c(Br)cc2c(c1Br)OCCn1c-2nc2cccc(*)c21,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc16a570>,0,2
*c1c(Br)c(*)c2c(c1Br)OCCn1c-2nc2ccccc21,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1692a0>,0,2
*c1cc(*)c2c(c1)CCC1C2CCC2(C)C1CCC21CO1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc168190>,0,2
*c1ccc(*)c(C2=C(C=O)CSC2)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc186500>,0,2
*c1cc(*)cc(C#N)c1,8,<rdkit.Chem.rdchem.Mol object at 0x7f73bc187370>,0,2
*c1ccc2c(c1)c(=O)c1c(c(=O)c3ccc(*)cc3n1C)n2C,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc187290>,0,2
*c1cc2c(=O)c3c(c(=O)c4ccccc4n3C)n(C)c2cc1*,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc184e40>,0,2
*c1cc(C)c(*)c(C)c1C#N,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc187450>,0,2
*C(=O)C(C=O)=NNc1ccccc1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc186b20>,0,2
*c1cccc(*)c1NN=C(C=O)C=O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc18e260>,0,2
*c1cc(*)c2c(c1)C1(OCCO1)C(Br)CC2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc18ca50>,0,2
*[c+]1[cH-][cH+][c-](*)[c+](N2[Si+]3(C)(C)N([C-]4[CH+][CH-][CH+][CH-][N-]4)[Si+]23(C)C)[n-]1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc18c430>,0,2
*c1cn(*)c2c1ccc1ccccc12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc18ce40>,0,2
*c1cc2ccn(*)c2c2ccccc12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc18d310>,0,2
*c1cc2c(*)c[nH]c2c2ccccc12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc18d380>,0,2
*c1cc(*)cc(C=Nc2ccccc2)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc18ee30>,0,2
*c1cccc(C=Nc2ccccc2*)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc18f920>,0,2
*c1ccc2nn(*)c(N=C(C)C(C)(C)C)c2c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc19c5f0>,0,2
*c1ccc(*)c(C(C)=NO)c1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc19dbd0>,0,2
*c1cccc(C(C)=NO)c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc19d310>,0,2
*c1cc(*)cc(C2=NC3(CC2)C(=O)N(C)C(=O)N(C)C3=O)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc19fe60>,0,2
*c1ccc(*)c(C2=NC3(CC2)C(=O)N(C)C(=O)N(C)C3=O)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc19c510>,0,2
*c1ccc2c(c1*)CC1(C)C(=O)C(C)=C(C)C(=O)C1(C)C2,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1cdf50>,0,2
*c1ccc(*)c(C#CC2=C(C)C(=O)OC2)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1cf8b0>,0,2
*c1ccc(C#CC2=C(C)C(=O)OC2)c(*)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1cd9a0>,0,2
*c1cc(*)c2c(c1)C(c1ccccc1)NC2=O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1cc3c0>,0,2
*c1ccc(N(NCC)c2ccccc2*)cc1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1cdb60>,0,2
*c1cccc(N(NCC)c2ccccc2)c1*,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1cedc0>,0,2
*C(=Nc1ccc(F)cc1)c1cccc(*)c1Cl,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc1cd620>,0,2
